単位[MW平均],,,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（LNG）,火力（石炭）,火力（石油）,火力（その他）,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
2025/4/1,0:00,13456,4886,4538,2232,1,713,1243,0,325,0,0,4,0,234,1,-798,77,13456
2025/4/1,0:30,13015,4886,4076,2225,1,704,1215,0,327,0,0,4,0,206,1,-708,78,13015
2025/4/1,1:00,12920,4885,3795,2149,1,703,1194,0,325,0,0,4,0,208,4,-430,82,12920
2025/4/1,1:30,12945,4886,4148,2144,1,705,1187,0,317,0,0,3,0,207,2,-734,79,12945
2025/4/1,2:00,13136,4885,4628,2145,1,699,1182,0,317,0,0,4,0,208,4,-1020,83,13136
2025/4/1,2:30,13389,4885,4742,2149,1,700,1181,0,325,0,0,6,0,208,3,-894,83,13389
2025/4/1,3:00,13661,4885,4608,2168,1,700,1239,0,328,0,0,6,0,207,0,-570,89,13661
2025/4/1,3:30,13701,4886,4957,2220,1,701,1245,0,326,0,0,7,0,206,0,-936,88,13701
2025/4/1,4:00,13754,4885,5012,2219,1,700,1243,0,329,0,0,6,0,207,0,-936,88,13754
2025/4/1,4:30,13821,4886,5275,2154,1,699,1255,0,325,0,0,11,0,217,0,-1088,86,13821
2025/4/1,5:00,13887,4885,5517,2221,1,696,1288,0,320,0,0,9,0,-21,0,-1116,87,13887
2025/4/1,5:30,14060,4885,5804,2154,1,692,1293,0,322,1,0,5,0,-82,0,-1100,85,14060
2025/4/1,6:00,14430,4886,5417,2122,1,687,1413,0,326,73,0,5,0,-81,3,-500,78,14430
2025/4/1,6:30,14810,4886,5273,2135,1,685,1444,0,326,314,0,5,0,-81,1,-258,79,14810
2025/4/1,7:00,15252,4887,5372,2125,1,684,1497,0,326,743,0,4,0,-81,1,-370,63,15252
2025/4/1,7:30,16060,4888,5812,2073,1,686,1554,0,326,1213,0,5,0,-37,1,-526,64,16060
2025/4/1,8:00,16898,4887,5694,1964,1,689,1817,0,327,1706,0,6,0,48,6,-290,43,16898
2025/4/1,8:30,17709,4887,5385,1959,1,696,1758,0,326,2047,0,4,0,22,3,576,45,17709
2025/4/1,9:00,17947,4888,5454,1958,1,696,1631,0,323,2457,0,5,0,348,1,144,41,17947
2025/4/1,9:30,17933,4887,4752,1956,1,700,1604,0,323,2693,0,3,0,343,2,630,39,17933
2025/4/1,10:00,17781,4887,4901,1963,1,716,1054,0,323,2835,0,6,0,333,1,732,29,17781
2025/4/1,10:30,17644,4887,4621,1954,1,718,894,0,325,2984,0,8,0,217,1,1008,26,17644
2025/4/1,11:00,17555,4887,4622,1954,1,719,734,0,327,3013,0,7,0,62,3,1204,22,17555
2025/4/1,11:30,17401,4887,4906,1959,1,718,712,0,327,3035,0,4,0,-265,1,1092,24,17401
2025/4/1,12:00,16606,4887,4582,1962,1,721,688,0,327,2957,0,2,0,-307,3,776,7,16606
2025/4/1,12:30,16370,4886,4712,1966,1,719,687,0,328,2966,0,2,0,-405,6,492,10,16370
2025/4/1,13:00,16955,4887,5018,1961,1,720,690,0,322,2831,0,3,0,-325,4,826,17,16955
2025/4/1,13:30,16814,4886,5200,1962,1,719,699,0,324,2848,0,3,0,-125,3,278,16,16814
2025/4/1,14:00,16874,4886,5653,1958,1,720,729,0,328,2597,0,2,0,56,7,-102,39,16874
2025/4/1,14:30,16614,4887,5651,1964,1,719,764,0,328,2161,0,2,0,84,7,6,40,16614
2025/4/1,15:00,16600,4887,5659,2041,1,721,843,0,328,1738,0,1,0,174,10,144,53,16600
2025/4/1,15:30,16538,4887,5442,2118,1,715,999,0,328,1205,0,2,0,83,7,698,53,16538
2025/4/1,16:00,16620,4888,5555,2127,1,714,1278,0,326,816,0,3,0,18,0,818,76,16620
2025/4/1,16:30,16712,4887,5646,2100,1,710,1427,0,327,456,0,4,0,279,4,794,77,16712
2025/4/1,17:00,16672,4887,5239,2111,1,693,1915,0,324,239,0,5,0,576,2,594,86,16672
2025/4/1,17:30,16901,4886,5826,2071,1,687,1994,0,325,90,0,5,0,715,4,212,85,16901
2025/4/1,18:00,17249,4885,6243,2119,1,684,2108,0,324,5,0,4,0,1046,7,-276,99,17249
2025/4/1,18:30,17297,4886,6311,2128,1,682,2127,0,326,0,0,2,0,1086,3,-352,97,17297
2025/4/1,19:00,17123,4887,6024,2129,1,680,2212,0,328,0,0,2,0,666,2,96,96,17123
2025/4/1,19:30,16903,4887,5835,2129,1,680,2209,0,327,0,0,2,0,561,1,176,95,16903
2025/4/1,20:00,16657,4886,6113,2124,1,682,2122,0,327,0,0,1,0,639,1,-332,93,16657
2025/4/1,20:30,16430,4886,5950,2067,1,681,2100,0,327,0,0,1,0,319,3,2,93,16430
2025/4/1,21:00,16011,4887,6195,2137,1,680,1791,0,324,0,0,1,0,-65,1,-30,89,16011
2025/4/1,21:30,15522,4887,5984,2137,1,680,1695,0,317,0,0,1,0,-150,1,-118,87,15522
2025/4/1,22:00,15003,4887,5820,2127,1,681,1596,0,322,0,0,1,0,-337,4,-178,79,15003
2025/4/1,22:30,14490,4887,5654,2127,1,682,1459,0,325,0,0,1,0,-579,1,-148,80,14490
2025/4/1,23:00,14270,4886,5745,2125,1,685,1350,0,324,0,0,2,0,-667,3,-262,78,14270
2025/4/1,23:30,13677,4885,5394,2121,1,687,1342,0,325,0,0,2,0,-775,1,-382,76,13677
2025/4/2,0:00,13126,4886,5188,1945,3,694,1257,0,324,0,0,4,0,-633,3,-632,87,13126
2025/4/2,0:30,12590,4886,4228,1818,3,699,1258,0,325,0,0,8,0,-604,4,-120,85,12590
2025/4/2,1:00,12384,4885,4513,1821,3,702,1299,0,323,0,0,9,0,-603,6,-658,84,12384
2025/4/2,1:30,12530,4886,4434,1823,3,703,1304,0,322,0,0,10,0,-603,4,-440,84,12530
2025/4/2,2:00,12657,4886,4171,1821,3,711,1318,0,324,0,0,10,0,-602,5,-78,88,12657
2025/4/2,2:30,12936,4885,4513,1819,3,715,1325,0,325,0,0,13,0,-602,5,-154,89,12936
2025/4/2,3:00,13313,4885,4986,1822,3,715,1342,0,327,0,0,15,0,-602,0,-274,94,13313
2025/4/2,3:30,13322,4885,5208,1822,3,715,1351,0,326,0,0,20,0,-602,0,-498,92,13322
2025/4/2,4:00,13474,4885,5168,1819,3,716,1454,0,326,0,0,24,0,-588,0,-426,93,13474
2025/4/2,4:30,13441,4886,4980,1820,3,715,1451,0,324,0,0,35,0,-206,0,-660,93,13441
2025/4/2,5:00,13448,4887,5057,1821,3,711,1544,0,323,0,0,52,0,-206,0,-834,90,13448
2025/4/2,5:30,13273,4887,4761,1822,3,711,1541,0,323,2,0,63,0,-206,0,-722,88,13273
2025/4/2,6:00,13609,4887,5197,1821,3,709,1518,0,326,90,0,71,0,-206,1,-892,84,13609
2025/4/2,6:30,14003,4887,5224,1827,3,706,1503,0,326,347,0,70,0,-361,0,-614,85,14003
2025/4/2,7:00,14494,4887,5350,1822,3,714,1128,0,325,733,0,73,0,-408,2,-198,63,14494
2025/4/2,7:30,15048,4887,4810,1822,3,718,1094,0,326,1223,0,61,0,-407,2,450,59,15048
2025/4/2,8:00,15941,4887,4320,1823,3,721,1133,0,326,1662,0,61,0,-289,1,1214,79,15941
2025/4/2,8:30,16640,4887,3549,1829,3,729,1106,0,326,2098,0,58,0,-80,1,2056,78,16640
2025/4/2,9:00,17502,4886,3363,1823,3,728,924,0,326,2119,0,46,0,-458,3,3680,59,17502
2025/4/2,9:30,17310,4886,2901,1822,3,731,875,0,327,1761,0,44,0,-732,1,4632,59,17310
2025/4/2,10:00,16683,4887,2236,1823,3,733,805,0,326,2169,0,34,0,-1052,3,4648,68,16683
2025/4/2,10:30,16819,4888,2625,1823,3,737,770,0,327,2974,0,35,0,-1471,1,4042,65,16819
2025/4/2,11:00,17160,4888,3013,1821,3,739,749,0,327,2851,0,36,0,-1439,0,4102,70,17160
2025/4/2,11:30,16845,4887,2924,1822,3,738,744,0,326,2164,0,35,0,-1446,3,4580,65,16845
2025/4/2,12:00,16068,4887,3326,1825,3,739,741,0,327,1724,0,24,0,-1758,1,4164,65,16068
2025/4/2,12:30,15945,4886,3604,1821,3,739,742,0,327,1655,0,18,0,-1587,5,3668,64,15945
2025/4/2,13:00,16693,4886,3582,1821,3,739,744,0,322,1604,0,9,0,-950,4,3870,59,16693
2025/4/2,13:30,16649,4887,3287,1823,3,739,745,0,323,1510,0,6,0,-602,1,3872,55,16649
2025/4/2,14:00,16528,4887,3147,1761,3,737,765,0,322,1765,0,4,0,-472,2,3552,55,16528
2025/4/2,14:30,16491,4887,3003,1772,3,738,797,0,325,1894,0,5,0,-343,1,3354,55,16491
2025/4/2,15:00,16441,4887,3504,1768,3,736,831,0,327,1903,0,6,0,-451,4,2868,55,16441
2025/4/2,15:30,16555,4887,3619,1752,3,730,962,0,325,1621,0,4,0,217,2,2378,55,16555
2025/4/2,16:00,16522,4888,3289,1786,3,729,1214,0,325,1210,0,4,0,982,0,2028,64,16522
2025/4/2,16:30,16376,4887,3217,1823,3,726,1355,0,324,766,0,5,0,1383,0,1824,63,16376
2025/4/2,17:00,16082,4887,3685,1820,3,723,1772,0,322,419,0,6,0,1029,3,1328,85,16082
2025/4/2,17:30,16291,4886,4533,1820,3,719,1843,0,320,149,0,7,0,861,1,1062,87,16291
2025/4/2,18:00,16549,4887,5112,1819,3,716,2088,0,322,14,0,7,0,736,2,742,101,16549
2025/4/2,18:30,16694,4886,4937,1826,3,713,2157,0,324,0,0,6,0,839,2,900,101,16694
2025/4/2,19:00,16445,4886,4690,1825,3,712,2190,0,325,0,0,4,0,1006,1,702,101,16445
2025/4/2,19:30,16309,4886,4751,1823,3,710,2189,0,325,0,0,4,0,1098,1,418,101,16309
2025/4/2,20:00,15969,4886,4765,1822,3,697,2072,0,324,0,0,4,0,1078,2,218,98,15969
2025/4/2,20:30,15845,4886,5017,1823,3,695,2036,0,324,0,0,7,0,839,1,114,100,15845
2025/4/2,21:00,15565,4886,4879,1826,3,693,1948,0,322,0,0,11,0,762,1,140,94,15565
2025/4/2,21:30,15189,4886,4795,1810,3,693,1832,0,323,0,0,11,0,763,3,-24,94,15189
2025/4/2,22:00,14703,4886,4849,1758,3,694,1588,0,326,0,0,10,0,631,4,-136,90,14703
2025/4/2,22:30,14201,4887,4795,1747,3,697,1538,0,325,0,0,14,0,601,1,-494,87,14201
2025/4/2,23:00,13990,4886,4244,1744,3,698,1495,0,326,0,0,18,0,684,3,-196,85,13990
2025/4/2,23:30,13493,4886,3455,1871,3,701,1397,0,325,0,0,23,0,822,3,-80,87,13493
2025/4/3,0:00,12904,4886,3101,2049,2,707,1259,0,326,0,0,17,0,195,2,272,88,12904
2025/4/3,0:30,12591,4886,3004,2051,2,709,1260,0,326,0,0,17,0,-96,2,342,88,12591
2025/4/3,1:00,12325,4885,3154,2109,2,710,1261,0,324,0,0,24,0,-483,3,248,88,12325
2025/4/3,1:30,12412,4885,3346,2125,2,712,1256,0,322,0,0,38,0,-528,2,164,88,12412
2025/4/3,2:00,12692,4885,3541,2124,2,715,1320,0,324,0,0,45,0,-535,4,174,93,12692
2025/4/3,2:30,13031,4884,3516,2095,2,715,1330,0,325,0,0,37,0,-352,10,376,93,13031
2025/4/3,3:00,13181,4884,4442,2052,2,716,1321,0,327,0,0,45,0,-207,0,-498,97,13181
2025/4/3,3:30,13316,4885,4841,2061,2,716,1324,0,326,0,0,54,0,-181,0,-808,96,13316
2025/4/3,4:00,13312,4884,4553,2123,2,716,1425,0,325,0,0,60,0,2,0,-876,98,13312
2025/4/3,4:30,13372,4884,4811,2123,2,715,1431,0,324,0,0,60,0,-102,0,-972,96,13372
2025/4/3,5:00,13471,4884,4691,2123,2,716,1527,0,323,0,0,61,0,16,0,-968,96,13471
2025/4/3,5:30,13339,4884,4490,2125,2,713,1534,0,325,2,0,64,0,26,23,-942,93,13339
2025/4/3,6:00,13592,4885,4315,2124,2,708,1546,0,327,111,0,64,0,27,4,-608,87,13592
2025/4/3,6:30,13997,4885,4549,2126,2,705,1537,0,326,461,0,59,0,27,1,-766,85,13997
2025/4/3,7:00,14408,4885,4122,2063,1,707,1178,0,326,1059,0,57,0,-125,3,66,66,14408
2025/4/3,7:30,14956,4886,3513,2116,1,710,1206,0,326,1787,0,57,0,-500,1,788,65,14956
2025/4/3,8:00,15616,4886,3061,2126,1,712,1221,0,326,2671,1,55,0,-514,3,1040,28,15616
2025/4/3,8:30,16359,4886,2791,2125,1,717,1202,0,326,3500,1,51,0,-741,4,1470,27,16359
2025/4/3,9:00,16926,4886,2951,2100,1,715,1095,0,323,3975,2,48,0,-656,2,1496,-10,16926
2025/4/3,9:30,17006,4886,2377,2046,1,719,1075,0,325,4102,2,58,0,-253,2,1678,-10,17006
2025/4/3,10:00,16818,4886,2232,2053,1,732,950,0,326,4154,14,60,0,-202,7,1632,-13,16818
2025/4/3,10:30,16740,4886,1926,2052,1,735,905,0,325,4253,17,62,0,-240,5,1840,-10,16740
2025/4/3,11:00,16580,4886,1999,2050,1,736,866,0,325,4339,15,61,0,-244,4,1566,-9,16580
2025/4/3,11:30,16513,4887,1984,2051,1,737,846,0,325,4479,14,66,0,-245,1,1390,-9,16513
2025/4/3,12:00,15837,4886,1738,2104,1,739,843,0,323,4282,15,71,0,-846,2,1702,-8,15837
2025/4/3,12:30,15663,4886,1717,2105,1,738,850,0,323,4208,14,73,0,-1088,2,1854,-6,15663
2025/4/3,13:00,16345,4886,1960,2123,1,736,872,0,324,4160,10,76,0,-742,5,1964,-20,16345
2025/4/3,13:30,16443,4886,1799,2124,1,733,876,0,324,3941,2,80,0,-737,2,2440,-26,16443
2025/4/3,14:00,16346,4885,1968,2124,1,729,859,0,328,3537,2,73,0,-672,2,2514,-2,16346
2025/4/3,14:30,16172,4886,2074,2123,1,731,869,0,329,3156,2,72,0,-641,3,2574,-5,16172
2025/4/3,15:00,15943,4886,2293,2125,1,726,896,0,327,2877,1,75,0,-443,4,2164,12,15943
2025/4/3,15:30,16120,4886,2578,2117,1,722,966,0,326,2443,1,64,0,-187,3,2188,13,16120
2025/4/3,16:00,16242,4887,2894,2113,1,719,1237,0,326,1782,0,59,0,-162,4,2328,54,16242
2025/4/3,16:30,16151,4886,3279,2052,1,716,1380,0,326,1160,0,64,0,267,5,1960,55,16151
2025/4/3,17:00,16089,4885,3931,2110,2,713,1780,0,324,634,0,72,0,452,3,1100,83,16089
2025/4/3,17:30,16142,4885,4233,2123,2,708,1853,0,326,224,0,62,0,352,4,1288,82,16142
2025/4/3,18:00,16541,4885,5069,2121,2,705,2034,0,329,19,0,64,0,465,3,748,97,16541
2025/4/3,18:30,16829,4885,5080,2120,2,701,2110,0,331,0,0,57,0,397,1,1048,97,16829
2025/4/3,19:00,16710,4886,5114,2106,2,700,2118,0,331,0,0,57,0,403,2,892,99,16710
2025/4/3,19:30,16504,4885,5258,2053,2,700,2136,0,332,0,0,64,0,266,2,708,98,16504
2025/4/3,20:00,16286,4886,5239,2113,2,683,2054,0,328,0,0,76,0,375,4,430,96,16286
2025/4/3,20:30,16084,4886,5218,2101,2,683,2053,0,325,0,0,74,0,381,2,262,97,16084
2025/4/3,21:00,15840,4886,5407,2049,2,684,1952,0,330,0,0,68,0,218,3,144,97,15840
2025/4/3,21:30,15495,4886,5506,2120,2,683,1808,0,328,0,0,63,0,330,2,-328,95,15495
2025/4/3,22:00,15102,4886,5197,2048,2,683,1542,0,331,0,0,64,0,227,3,28,91,15102
2025/4/3,22:30,14625,4887,4969,2050,2,685,1530,0,332,0,0,58,0,206,1,-182,87,14625
2025/4/3,23:00,14349,4885,4952,2023,2,687,1506,0,331,0,0,49,0,206,1,-386,93,14349
2025/4/3,23:30,13863,4885,4958,1854,2,691,1430,0,331,0,0,52,0,205,0,-634,89,13863
2025/4/4,0:00,13253,4885,4555,1573,1,698,1270,0,331,0,0,52,0,206,0,-404,86,13253
2025/4/4,0:30,12889,4885,4225,1446,1,700,1255,0,331,0,0,56,0,207,0,-304,87,12889
2025/4/4,1:00,12555,4886,3929,1447,1,700,1265,0,329,0,0,60,0,206,0,-354,86,12555
2025/4/4,1:30,12748,4886,4352,1447,1,701,1267,0,328,0,0,62,0,206,0,-588,86,12748
2025/4/4,2:00,13057,4886,4444,1444,1,704,1342,0,328,0,0,63,0,206,0,-454,93,13057
2025/4/4,2:30,13277,4885,4683,1449,1,704,1345,0,329,0,0,59,0,207,0,-476,91,13277
2025/4/4,3:00,13582,4885,4781,1509,1,704,1376,0,331,0,0,66,0,326,2,-496,97,13582
2025/4/4,3:30,13618,4885,4772,1519,1,705,1382,0,331,0,0,74,0,334,0,-484,99,13618
2025/4/4,4:00,13732,4885,4959,1521,1,705,1499,0,331,0,0,75,0,212,1,-556,99,13732
2025/4/4,4:30,13724,4886,5005,1520,1,705,1518,0,331,0,0,70,0,206,1,-614,95,13724
2025/4/4,5:00,13954,4886,5050,1524,1,702,1621,0,329,0,0,71,0,205,1,-530,94,13954
2025/4/4,5:30,13848,4886,4801,1525,1,698,1622,0,329,3,0,71,0,206,1,-390,95,13848
2025/4/4,6:00,14153,4886,4903,1522,1,695,1620,0,332,136,0,65,0,206,4,-298,81,14153
2025/4/4,6:30,14401,4887,4357,1500,1,691,1599,0,331,538,0,76,0,211,1,128,81,14401
2025/4/4,7:00,14857,4886,3742,1450,1,690,1341,0,330,1128,0,82,0,155,0,1008,44,14857
2025/4/4,7:30,15408,4888,3257,1399,1,699,1375,0,330,1826,0,85,0,187,1,1316,44,15408
2025/4/4,8:00,16474,4886,3871,1288,1,708,1239,0,331,2448,0,81,0,0,4,1604,13,16474
2025/4/4,8:30,17479,4887,3230,1148,1,706,1164,0,331,2879,0,78,0,-88,2,3130,11,17479
2025/4/4,9:00,17572,4886,2461,1049,1,630,947,0,329,3162,0,80,0,-353,3,4390,-13,17572
2025/4/4,9:30,17392,4886,1825,1049,1,601,923,0,328,3683,0,80,0,-503,1,4530,-12,17392
2025/4/4,10:00,17191,4886,1537,1046,1,596,869,0,328,4305,0,82,0,-615,2,4184,-30,17191
2025/4/4,10:30,17339,4886,1413,1047,1,605,840,0,331,4850,7,89,0,-653,1,3954,-25,17339
2025/4/4,11:00,17008,4886,1257,1048,1,607,784,0,333,5196,8,83,0,-633,1,3478,-33,17008
2025/4/4,11:30,16784,4887,1214,1046,1,607,783,0,332,5407,10,85,0,-700,3,3150,-31,16784
2025/4/4,12:00,16101,4887,1606,1034,1,610,762,0,331,5503,16,75,0,-1328,3,2646,-29,16101
2025/4/4,12:30,15782,4887,1437,1048,1,609,756,0,331,5476,16,73,0,-1362,5,2548,-27,15782
2025/4/4,13:00,16376,4886,1639,1048,1,599,770,0,329,5344,9,75,0,-1077,5,2790,-33,16376
2025/4/4,13:30,16382,4887,1533,1045,1,597,770,0,322,5095,7,74,0,-662,3,2750,-33,16382
2025/4/4,14:00,16239,4886,1623,1076,1,595,771,0,327,4725,7,71,0,-663,4,2842,-19,16239
